Player,Ball lands,Ball hit from,Stroke Type,Ball hit to,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,,Net,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z11,Long,Unforced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z6,In,,,,,,
F,Z6,Z6,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z5,In,,,,,,
F,Z5,Z14,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BS,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z11,Long,Unforced,,Yes,Yes,Yes,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BL,Z14,Long,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z10,Long,,,,,,
F,,Z13,S,Z10,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z1,Wide,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z3,In,,,,,,
N,Z3,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z13,Long,Unforced,,Yes,,,
F,,Z13,S,Z6,Wide,,,,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z13,FT,Z16,In,,,,,,
F,Z16,Z6,BV,,Net,Unforced,,Yes,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,FT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z6,In,,,,,,
N,Z6,,,,No Hit,Forced,,,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z9,In,,,,,,
F,Z9,Z9,FT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z6,In,,,,,,
N,Z6,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z6,Z12,FL,Z13,In,,,,,,
F,Z13,Z13,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z4,In,,,,,,
F,Z4,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z17,In,,,,,,
F,Z17,Z5,BV,,Net,Unforced,,Yes,,,
F,,Z13,S,Z6,Let,,,,,,
F,,Z13,S,Z6,In,,,,,,
N,Z6,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z13,Long,Unforced,,Yes,,,
F,,Z13,S,Z10,Long,,,,,,
F,,Z13,S,Z6,In,,,,,,
N,Z6,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,BT,Z4,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z5,In,,,,,,
N,Z5,Z14,FT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z2,In,,,,,,
N,Z2,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z12,In,,,,,,
N,Z12,Z11,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z5,In,,,,,,
N,Z5,Z14,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BS,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z12,In,,,,,,
F,Z12,Z12,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z6,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,FT,Z9,In,,,,,,
N,Z9,Z13,FT,,Net,Unforced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,,Net,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z16,In,,,,,,
F,Z16,Z5,FV,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z2,In,,,,,,
N,Z2,Z12,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z12,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,Let,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FL,Z16,In,,,,,,
F,Z16,Z10,FV,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,Let,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z2,In,,,,,,
N,Z2,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z14,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z8,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z10,In,,,,,,
N,Z10,Z14,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z1,In,,,,,,
F,Z1,Z7,FT,Z12,In,,,,,,
N,Z12,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z12,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z14,In,,,,,,
F,Z14,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z12,BT,Z3,In,,,,,,
N,Z3,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z5,In,,,,,,
N,Z5,Z10,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FL,Z6,Wide,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z13,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z11,In,,,,,,
F,Z11,Z11,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z8,In,,,,,,
N,Z8,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BS,,Net,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z5,In,,,,,,
N,Z5,Z13,FT,Z14,In,,,,,,
F,Z14,Z14,BS,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z10,In,,,,,,
N,Z10,Z13,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z8,Long,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z13,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z5,In,,,,,,
N,Z5,Z13,FT,Z7,In,,,,,,
F,Z7,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,Wide,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z14,In,,,,,,
N,Z14,,,,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z12,In,,,,,,
N,Z12,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,,Net,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,BT,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z9,Long,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
F,Z7,Z11,FT,,Net,Unforced,,Yes,,,
F,,Z12,S,Z8,Long,,,,,,
F,,Z12,S,Z7,Long,Unforced,Yes,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z8,In,,,,,,
F,Z8,Z13,FT,Z5,In,,,,,,
N,Z5,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z14,Wide,Unforced,,Yes,,,
F,,Z13,S,Z3,Wide,,,,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z5,In,,,,,,
F,Z5,Z14,BS,,Net,Unforced,,Yes,,,
F,,Z12,S,,Net,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z14,Long,Unforced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,,Net,Unforced,,Yes,,,
F,,Z13,S,,Net,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z11,BL,Z16,In,,,,,,
F,Z16,Z3,BV,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,Yes,Yes,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z7,Let,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z5,In,,,,,,
F,Z5,Z12,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z2,In,,,,,,
F,Z2,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z10,Long,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z4,In,,,,,,
F,Z4,Z9,BT,Z10,In,,,,,,
N,Z10,Z14,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
F,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z3,In,,,,,,
F,Z3,Z12,FT,Z12,Long,Unforced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BL,Z16,In,,,,,,
F,Z16,Z8,FV,Z9,In,,,,,,
N,Z9,Z13,FL,Z13,Long,Forced,,Yes,,,
F,,Z13,S,Z10,Long,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FT,,Net,Unforced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BS,Z16,In,,,,,,
F,Z16,Z3,FV,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BS,Z9,In,,,,,,
F,Z9,Z14,FT,Z6,In,,,,,,
N,Z6,Z6,FS,Z1,In,,,,,,
F,Z1,Z2,FS,Z1,Wide,Unforced,,Yes,,,
F,,Z12,S,Z7,Long,,,,,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BS,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
N,Z8,Z12,BS,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z8,In,,,,,,
N,Z8,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z4,In,,,,,,
N,Z4,Z12,FT,Z5,In,,,,,,
F,Z5,Z13,BT,Z14,In,,,,,,
N,Z14,Z14,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z12,In,,,,,,
F,Z12,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z5,In,,,,,,
F,Z5,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z10,Wide,Unforced,,Yes,,,
N,,Z13,S,,Net,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BL,Z2,In,,,,,,
N,Z2,Z7,FT,Z7,In,,,,,,
F,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
F,Z6,Z14,BT,Z12,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,Z1,Wide,Unforced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z4,In,,,,,,
F,Z4,Z8,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z13,S,Z6,Wide,,,,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z11,Long,Unforced,,Yes,,,
F,,Z12,S,Z1,Wide,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z4,In,,,,,,
F,Z4,Z13,FT,Z5,In,,,,,,
N,Z5,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
F,Z10,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z14,Long,Unforced,,Yes,,,
F,,Z12,S,Z1 ,In,,,,,,
N,Z1,Z11,BT,Z3,In,,,,,,
F,Z3,Z8,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z17,In,,,,,,
F,Z17,Z5,BV,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
F,Z9,Z13,BT,Z4,In,,,,,,
N,Z5,Z13,FT,Z10,Wide,Unforced,,Yes,,,
N,,Z13,S,Z10,Long,,,,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,FT,Z1 ,Wide,Unforced,,Yes,,,
N,,Z12,S,Z1,Wide,,,,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z2,In,,,,,,
F,Z2,Z11,FT,Z7,Wide,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z7,In,,,,,,
N,Z7,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z10,Wide,Unforced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
F,Z3,Z13,BT,Z2,In,,,,,,
N,Z2,Z8,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z12,In,,,,,,
F,Z12,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z2,In,,,,,,
F,Z2,Z12,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z6,Wide,,,,,,
N,,Z13,S,Z4,In,,,,,,
F,Z4,Z10,FT,Z12,In,,,,,,
N,Z12,Z12,BT,Z3,In,,,,,,
F,Z3,Z8,FT,Z13,In,,,,,,
N,Z13,Z13,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,Let,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z14,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z3,In,,,,,,
F,Z3,Z8,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
F,Z2,Z7,FT,Z12,In,,,,,,
N,Z12,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
F,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,BS,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
F,Z7,Z12,FS,Z12,In,,,,,,
N,Z12,Z11,BT,Z5,In,,,,,,
F,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
F,Z5,,,,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
F,,Z12,S,Z7,Long,,,,,,
F,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z12,In,,,,,,
F,Z12,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
